id,inDegree
8644,2
14237,2
11326,2
8880,2
18013,2
7030,2
12653,2
6263,2
12763,2
8646,2
13118,2
14337,2
11272,2
21313,2
9157,2
12282,2
13685,2
14140,2
8592,2
10877,2
8000,2
13044,2
14298,2
9612,2
13855,2
8401,2
7519,2
15902,2
20763,2
16353,2
8428,2
9046,2
16878,2
5820,2
19338,2
16450,2
10662,2
16142,2
16412,2
6615,2
21413,2
10153,2
17281,2
15089,2
9568,2
13014,2
7886,2
16123,2
10628,2
9622,2
13069,2
14269,2
16718,2
19809,2
8145,2
13912,2
12471,2
11398,2
20669,2
14463,2
19169,2
5352,2
13979,2
14663,2
22363,2
8088,2
8838,2
16542,2
21171,2
17785,2
17230,2
21965,2
15375,2
10889,2
17647,2
16772,2
22215,2
16007,2
15312,2
15327,2
16651,2
16404,2
22172,2
20996,2
21950,2
9270,2
10000,2
17458,2
16372,2
19266,2
16451,2
17155,2
17114,2
21715,2
18538,2
19516,2
12985,2
12009,2
18102,2
9226,2
15889,2
14877,2
21382,2
16717,2
18240,2
9217,2
19431,2
12699,2
9252,2
2441,2
16914,2
11929,2
21014,2
13223,2
14355,2
20121,2
13952,2
12796,2
16789,2
18478,2
22410,2
2924,2
20325,2
15730,2
10842,2
11588,2
14196,2
21246,2
20328,2
21910,2
15484,2
6939,2
13255,2
21794,2
12968,2
15389,2
11513,2
15009,2
14475,2
9615,2
15434,2
10807,2
9124,2
9770,2
13269,2
13000,2
11044,2
8420,2
16238,2
14615,2
9264,2
18476,2
11739,2
19460,2
21857,2
11452,2
19210,2
16248,2
3132,2
18340,2
8184,2
15998,2
14797,2
16510,2
10324,2
8684,2
14705,2
18922,2
21049,2
21070,2
13158,2
14499,2
9608,2
11481,2
13577,2
8388,2
10211,2
7746,2
17766,2
13210,2
9291,2
8569,2
16493,2
12101,2
19317,2
12125,2
14984,2
15675,2
15610,2
16861,2
19720,2
6108,2
17534,2
21350,2
12384,2
12718,2
14582,2
9955,2
18161,2
19424,2
8238,2
13395,2
11940,2
10950,2
13349,2
9234,2
19613,2
22043,2
15825,2
13002,2
5592,2
21292,2
21090,2
13259,2
8215,2
18936,2
22083,2
9511,2
15273,2
21933,2
10688,2
22387,2
15316,2
16528,2
14991,2
7723,2
15286,2
22244,2
20965,2
15383,2
6524,2
18988,2
16583,2
18213,2
18419,2
14235,2
11512,2
22360,2
11763,2
17677,2
9801,2
18403,2
15826,2
10022,2
17160,2
4146,2
16069,2
9683,2
11707,2
18179,2
19825,2
19004,2
13618,2
17809,2
17561,2
13715,2
21804,2
17494,2
21198,2
8580,2
12184,2
12522,2
16207,2
13448,2
11281,2
18775,2
13022,2
19325,2
15266,2
12330,2
17927,2
15939,2
9805,2
19150,2
14087,2
18036,2
19802,2
14715,2
14894,2
17946,2
20721,2
10584,2
14159,2
10585,2
17676,2
19102,2
9552,2
19360,2
11841,2
9697,2
15999,2
13333,2
17467,2
17077,2
15077,2
10863,2
9329,2
14096,2
10195,2
15875,2
16317,2
11758,2
15966,2
12844,2
10026,2
22145,2
20058,2
10840,2
11219,2
16679,2
10226,2
12719,2
22300,2
8826,2
17757,2
10433,2
14883,2
12202,2
14934,2
13988,2
13962,2
6662,2
15701,2
16706,2
16409,2
16944,2
21266,2
10752,2
12932,2
14756,2
13092,2
14070,2
16154,2
19088,2
19152,2
14537,2
15492,2
12914,2
16386,2
19323,2
15942,2
22279,2
21447,2
13176,2
20840,2
15050,2
16391,2
13377,2
17310,2
15837,2
13363,2
9323,2
21783,2
15791,2
17011,2
21534,2
12262,2
19234,2
19218,2
20137,2
13429,2
13786,2
10369,2
14747,2
15450,2
7117,2
21414,2
18045,2
11087,2
13953,2
17146,2
17408,2
18480,2
13833,2
21679,2
17139,2
16788,2
14915,2
12905,2
16704,2
18486,2
22465,2
18947,2
4736,2
20275,2
15931,2
14957,2
15170,2
19616,2
9427,2
14542,2
13055,2
17462,2
14584,2
14395,2
13944,2
13461,2
10686,2
16569,2
16062,2
10975,2
7650,2
20230,2
20330,2
18347,2
14657,2
11605,2
19301,2
10572,2
20379,2
16114,2
15295,2
19397,2
11378,2
12051,2
20370,2
14892,2
17306,2
13135,2
19094,2
13604,2
18401,2
17573,2
17081,2
14362,2
10683,2
20605,2
16684,2
18509,2
12087,2
21797,2
19869,2
20759,2
18830,2
14879,2
12294,2
12110,2
20464,2
21650,2
15288,2
14120,2
12374,2
22320,2
14456,2
19450,2
21480,2
20327,2
12986,2
17743,2
16517,2
20684,2
19449,2
17618,2
20877,2
4912,2
16781,2
18837,2
14673,2
18236,2
19971,2
18381,2
11091,2
10343,2
20304,2
19586,2
7205,2
17131,2
19728,2
15847,2
16753,2
22031,2
15429,2
13880,2
18501,2
21726,2
18308,2
17609,2
16225,2
16886,2
17935,2
14609,2
22189,2
19287,2
20874,2
21267,2
19285,2
17761,2
14231,2
17730,2
17469,2
21456,2
21478,2
22356,2
19142,2
15112,2
7717,2
15164,2
17923,2
21326,2
19475,2
20800,2
20971,2
19170,2
19629,2
20508,2
15203,2
21864,2
5750,2
9913,2
17167,2
22143,2
20529,2
17763,2
20687,2
20918,2
20640,2
18150,2
14550,2
21391,2
19786,2
18756,2
17990,2
14890,2
15583,2
16310,2
20520,2
19359,2
20169,2
21859,2
15873,2
18587,2
22184,2
21476,2
21125,2
18818,2
20904,2
18255,2
18417,2
21067,2
22165,2
21596,2
17913,2
16744,2
20485,2
20391,2
17407,2
19100,2
16589,2
20860,2
20958,2
21390,2
15509,2
18829,2
18824,2
8231,2
22258,2
22191,2
18715,2
20793,2
22046,2
18558,2
16829,2
21893,2
10537,2
21250,2
17076,2
21808,2
20943,2
19770,2
10699,2
19550,2
5563,2
21074,2
21052,2
21656,2
22088,2
18526,2
17270,2
21264,2
18360,2
21692,2
2927,1
7747,1
1950,1
5409,1
11309,1
5617,1
1409,1
6860,1
1463,1
18341,1
7303,1
4929,1
6407,1
348,1
2648,1
1077,1
2583,1
502,1
1480,1
4113,1
656,1
21801,1
2088,1
3603,1
1599,1
19312,1
10388,1
736,1
167,1
2175,1
347,1
602,1
1636,1
12237,1
6635,1
1547,1
330,1
2966,1
1640,1
2612,1
6226,1
1241,1
6862,1
1711,1
486,1
130,1
1059,1
4482,1
1403,1
13357,1
1152,1
22234,1
2277,1
1428,1
14559,1
1873,1
10989,1
17794,1
4492,1
21773,1
1200,1
7411,1
15774,1
8318,1
4066,1
5913,1
3102,1
1460,1
188,1
2575,1
18219,1
5245,1
3092,1
3787,1
12131,1
126,1
15604,1
9303,1
2014,1
844,1
11316,1
16899,1
1768,1
325,1
262,1
3399,1
4354,1
5453,1
3532,1
18125,1
1766,1
1508,1
2998,1
421,1
4999,1
1949,1
19356,1
1789,1
1302,1
1064,1
1756,1
20103,1
9539,1
14907,1
3173,1
1559,1
1119,1
1185,1
12741,1
343,1
1967,1
4178,1
4210,1
1598,1
10675,1
3410,1
1728,1
1213,1
18471,1
11506,1
963,1
3655,1
417,1
22388,1
9648,1
3133,1
17855,1
7729,1
1911,1
1937,1
6072,1
4254,1
2212,1
555,1
1089,1
3312,1
696,1
1128,1
13809,1
18755,1
378,1
4926,1
13130,1
212,1
970,1
2926,1
18023,1
2358,1
10462,1
7342,1
18794,1
11521,1
11007,1
1440,1
6777,1
10486,1
13996,1
326,1
2709,1
9435,1
1461,1
8048,1
4733,1
2639,1
17240,1
1297,1
13250,1
11017,1
21112,1
1650,1
20698,1
4324,1
8083,1
14649,1
1252,1
4902,1
1141,1
11381,1
18447,1
1612,1
1504,1
2493,1
2527,1
7051,1
2247,1
20063,1
4208,1
2787,1
2478,1
1299,1
18885,1
19840,1
21744,1
13273,1
7060,1
17224,1
15605,1
1712,1
1441,1
1592,1
2384,1
4903,1
1785,1
1737,1
2849,1
2373,1
5998,1
2715,1
10308,1
589,1
227,1
6519,1
14453,1
562,1
9657,1
10112,1
4417,1
925,1
1246,1
6008,1
369,1
760,1
13956,1
3569,1
6683,1
703,1
642,1
1902,1
7391,1
14464,1
4134,1
19233,1
5272,1
443,1
19112,1
2101,1
15490,1
3217,1
16474,1
7552,1
1786,1
15291,1
9665,1
9076,1
2362,1
5054,1
4058,1
12299,1
854,1
15702,1
1817,1
9932,1
8164,1
12338,1
3005,1
18505,1
897,1
554,1
968,1
11447,1
4510,1
11135,1
796,1
4801,1
933,1
4950,1
17385,1
20078,1
14305,1
17412,1
2287,1
1267,1
3093,1
16840,1
4493,1
353,1
702,1
21736,1
9788,1
239,1
20316,1
1923,1
6996,1
16512,1
4975,1
2259,1
3318,1
8437,1
3758,1
17345,1
1762,1
3961,1
2415,1
16289,1
1236,1
5508,1
11369,1
861,1
17108,1
4301,1
13084,1
3216,1
16844,1
20386,1
19514,1
2885,1
9403,1
15803,1
1453,1
6617,1
1342,1
11460,1
3501,1
1896,1
2180,1
5612,1
1629,1
592,1
7878,1
7725,1
3137,1
509,1
21393,1
6511,1
9316,1
19682,1
2165,1
7591,1
3485,1
430,1
3873,1
1121,1
2695,1
2954,1
14910,1
12311,1
1114,1
1085,1
4098,1
1695,1
14017,1
248,1
519,1
2201,1
9833,1
2848,1
3615,1
6681,1
649,1
15688,1
19727,1
14139,1
5078,1
8297,1
9162,1
599,1
2852,1
3811,1
20352,1
5058,1
1597,1
2383,1
1363,1
1723,1
4221,1
1316,1
4597,1
1071,1
10457,1
10640,1
901,1
16842,1
20557,1
6966,1
2079,1
1953,1
2437,1
21051,1
2293,1
11418,1
3259,1
5500,1
15158,1
250,1
3121,1
743,1
2492,1
1132,1
3632,1
1877,1
9864,1
1469,1
1279,1
8272,1
1446,1
1790,1
1726,1
2747,1
8840,1
1054,1
349,1
2366,1
12057,1
21370,1
3234,1
2820,1
1024,1
6542,1
17673,1
4135,1
538,1
4421,1
2193,1
10873,1
1647,1
120,1
10057,1
1087,1
11874,1
7677,1
1433,1
19708,1
8247,1
3417,1
15565,1
3349,1
17272,1
13463,1
13589,1
452,1
1588,1
6480,1
2305,1
871,1
3567,1
1543,1
4805,1
1449,1
197,1
3995,1
13016,1
1112,1
2449,1
9638,1
575,1
867,1
548,1
2810,1
4093,1
5192,1
6833,1
1231,1
11618,1
1558,1
1876,1
4622,1
306,1
659,1
11983,1
11996,1
563,1
448,1
557,1
8946,1
517,1
9415,1
15764,1
1187,1
142,1
3323,1
7514,1
5862,1
467,1
4624,1
13466,1
9012,1
22336,1
6370,1
6602,1
13519,1
13137,1
850,1
1970,1
4089,1
2070,1
7479,1
654,1
6179,1
15747,1
5096,1
7294,1
5426,1
2115,1
5160,1
339,1
2547,1
20999,1
8799,1
1137,1
20455,1
5085,1
2604,1
5357,1
2629,1
746,1
18405,1
590,1
6789,1
731,1
994,1
12004,1
1308,1
15514,1
5836,1
9918,1
559,1
11361,1
1678,1
1663,1
15103,1
822,1
7721,1
1842,1
4645,1
1856,1
688,1
1354,1
4652,1
5324,1
11864,1
14517,1
12546,1
7692,1
7206,1
3415,1
3357,1
995,1
580,1
4629,1
4727,1
7643,1
11350,1
1432,1
213,1
1264,1
12212,1
11428,1
1146,1
1107,1
7084,1
11649,1
9540,1
1544,1
5354,1
1340,1
3724,1
8426,1
160,1
7164,1
12295,1
17813,1
3392,1
1572,1
3332,1
8849,1
15573,1
2516,1
3448,1
2685,1
11052,1
6671,1
5427,1
2310,1
9092,1
5150,1
1465,1
1931,1
7267,1
3083,1
7301,1
3690,1
362,1
6865,1
3900,1
12947,1
5337,1
655,1
19933,1
1803,1
952,1
2858,1
5188,1
543,1
2757,1
879,1
1747,1
942,1
2087,1
2352,1
1201,1
922,1
544,1
2328,1
4364,1
7045,1
12549,1
280,1
872,1
8132,1
1289,1
3976,1
7980,1
4313,1
7447,1
1355,1
3475,1
4287,1
1327,1
5410,1
2671,1
1096,1
14568,1
1619,1
4974,1
1655,1
20853,1
1903,1
5300,1
1491,1
10375,1
3683,1
3633,1
2690,1
9811,1
7004,1
1703,1
15576,1
591,1
11599,1
8123,1
11225,1
1125,1
4824,1
11431,1
3767,1
3859,1
18029,1
17483,1
1801,1
13197,1
6335,1
2011,1
17367,1
6037,1
2029,1
5787,1
1419,1
15496,1
2417,1
1679,1
1533,1
1402,1
3748,1
4915,1
19396,1
7874,1
21537,1
2761,1
8447,1
785,1
2380,1
1179,1
4375,1
1161,1
3712,1
2144,1
21425,1
2324,1
1589,1
11878,1
2331,1
1031,1
6052,1
14198,1
5021,1
2860,1
2457,1
2283,1
5919,1
18736,1
5950,1
657,1
21190,1
2248,1
11415,1
8415,1
5115,1
14514,1
1438,1
3759,1
2584,1
18442,1
503,1
1301,1
20221,1
6215,1
7868,1
495,1
11754,1
2481,1
3551,1
2936,1
971,1
3090,1
5765,1
504,1
1344,1
3773,1
2943,1
11301,1
3840,1
5892,1
5937,1
3214,1
13067,1
3596,1
4581,1
914,1
6016,1
1578,1
4197,1
13743,1
8750,1
233,1
2618,1
2329,1
7587,1
3044,1
2838,1
9484,1
8019,1
9892,1
1962,1
1095,1
1221,1
1863,1
1872,1
568,1
687,1
3321,1
1455,1
652,1
4800,1
1272,1
2301,1
6636,1
11979,1
302,1
722,1
5620,1
12022,1
5927,1
12885,1
2034,1
1913,1
6456,1
6928,1
613,1
9785,1
14055,1
8642,1
3670,1
6878,1
11967,1
8025,1
1101,1
10774,1
2319,1
4683,1
7734,1
1519,1
10583,1
20885,1
12747,1
3540,1
1020,1
2093,1
2020,1
6006,1
6345,1
7260,1
4260,1
3271,1
4941,1
1129,1
12665,1
1499,1
1300,1
2109,1
1541,1
1601,1
15754,1
21424,1
1036,1
3512,1
13414,1
2777,1
10155,1
1148,1
1086,1
11853,1
17283,1
1575,1
18556,1
2258,1
2523,1
1791,1
14,1
8528,1
5784,1
935,1
1865,1
1509,1
2217,1
4849,1
6080,1
3273,1
840,1
216,1
11880,1
2686,1
10659,1
21007,1
13529,1
2507,1
8354,1
21841,1
791,1
5624,1
11956,1
2391,1
18328,1
12336,1
782,1
2151,1
5022,1
1922,1
20582,1
626,1
20207,1
5153,1
3088,1
505,1
601,1
4173,1
2599,1
16988,1
2271,1
881,1
6699,1
17479,1
1767,1
8525,1
1413,1
8538,1
18817,1
3979,1
3340,1
1352,1
1093,1
5185,1
2736,1
493,1
7334,1
1686,1
2528,1
868,1
3356,1
1996,1
7944,1
2053,1
8296,1
436,1
811,1
1457,1
8007,1
7844,1
10796,1
8310,1
1871,1
1220,1
351,1
7239,1
17652,1
4363,1
980,1
2169,1
4891,1
15767,1
5676,1
11671,1
16613,1
1746,1
7331,1
159,1
3490,1
709,1
5246,1
5076,1
10958,1
4172,1
3928,1
338,1
680,1
685,1
7307,1
8758,1
3389,1
1763,1
2055,1
2042,1
2428,1
1965,1
10035,1
2421,1
1502,1
2846,1
13398,1
12539,1
1943,1
6432,1
1176,1
13779,1
1878,1
7081,1
15917,1
1008,1
358,1
987,1
4017,1
2781,1
1422,1
1459,1
2057,1
4649,1
7338,1
6482,1
1874,1
3179,1
8980,1
5359,1
5002,1
781,1
6585,1
7580,1
6919,1
8248,1
1989,1
799,1
14720,1
20010,1
12162,1
5991,1
8703,1
1349,1
9649,1
3982,1
5776,1
1313,1
2726,1
660,1
918,1
8836,1
2326,1
3279,1
3443,1
4212,1
3706,1
16300,1
4830,1
14187,1
12109,1
13671,1
16631,1
14131,1
3602,1
2988,1
15943,1
6333,1
798,1
578,1
3142,1
7533,1
4350,1
721,1
3000,1
12961,1
366,1
11641,1
18750,1
7877,1
666,1
3359,1
13346,1
647,1
12862,1
1281,1
8030,1
7423,1
1742,1
1106,1
2387,1
787,1
5323,1
2091,1
2479,1
8128,1
837,1
1032,1
18027,1
1049,1
1521,1
12303,1
1860,1
1003,1
1017,1
8589,1
13524,1
8591,1
240,1
4299,1
4023,1
1442,1
7154,1
3012,1
267,1
1990,1
835,1
16669,1
13686,1
12668,1
4565,1
4548,1
956,1
398,1
1061,1
7661,1
2955,1
4617,1
2213,1
2794,1
1603,1
1288,1
7778,1
45,1
3212,1
484,1
3176,1
1159,1
1748,1
18565,1
3774,1
1268,1
3455,1
19607,1
1467,1
1033,1
1158,1
1105,1
4490,1
5726,1
8470,1
11608,1
2692,1
1325,1
1704,1
469,1
1326,1
1587,1
2804,1
9945,1
2453,1
3391,1
8101,1
13240,1
3155,1
3937,1
4551,1
3327,1
2598,1
2944,1
16145,1
20548,1
9686,1
3120,1
2551,1
17803,1
6693,1
14352,1
20461,1
7202,1
2244,1
6262,1
3302,1
4108,1
3324,1
16243,1
3662,1
8320,1
2535,1
11623,1
3368,1
11441,1
13091,1
8319,1
8461,1
11982,1
12029,1
5551,1
3240,1
1760,1
3243,1
2611,1
6921,1
17850,1
4668,1
2724,1
10555,1
8102,1
11584,1
8810,1
4138,1
12015,1
11858,1
5222,1
5545,1
8876,1
8859,1
1899,1
1986,1
15497,1
3396,1
4859,1
5444,1
2477,1
12591,1
5866,1
3468,1
15397,1
2196,1
11840,1
6452,1
11735,1
2182,1
12933,1
7803,1
5917,1
2530,1
3684,1
19763,1
5766,1
3754,1
3703,1
6549,1
6192,1
20757,1
8058,1
3437,1
11493,1
3405,1
18602,1
2667,1
3440,1
6969,1
4127,1
2821,1
5013,1
15598,1
8433,1
5138,1
10629,1
6971,1
2908,1
779,1
7689,1
4293,1
3570,1
9595,1
2414,1
5505,1
6459,1
2130,1
7903,1
2137,1
14468,1
11586,1
2923,1
9308,1
7715,1
3322,1
7577,1
2806,1
3353,1
7718,1
9145,1
6092,1
14923,1
2839,1
2996,1
5260,1
15819,1
22367,1
10897,1
5065,1
3431,1
1472,1
2653,1
2016,1
4746,1
5901,1
5968,1
7764,1
21717,1
14302,1
14012,1
16576,1
13449,1
19381,1
4488,1
5216,1
13763,1
10763,1
1777,1
9054,1
3574,1
15094,1
4024,1
8620,1
8281,1
1831,1
9040,1
14843,1
18784,1
11084,1
3122,1
4730,1
4073,1
9306,1
10301,1
4651,1
4318,1
5039,1
11023,1
4234,1
9518,1
3232,1
4339,1
6223,1
3534,1
3942,1
4997,1
4158,1
10311,1
10247,1
10381,1
15048,1
4761,1
15167,1
3510,1
7102,1
15584,1
2968,1
4380,1
13266,1
8725,1
16659,1
7402,1
2164,1
15271,1
5613,1
17096,1
5804,1
3554,1
6216,1
10064,1
6937,1
2705,1
7831,1
4731,1
8967,1
1516,1
2084,1
13249,1
5186,1
2818,1
9327,1
2741,1
10856,1
4353,1
13468,1
3418,1
3905,1
11093,1
11993,1
15832,1
11261,1
4217,1
2898,1
13144,1
4316,1
2579,1
6569,1
4291,1
2786,1
10567,1
2107,1
10939,1
22332,1
8981,1
2826,1
5264,1
4281,1
7810,1
16381,1
4080,1
5519,1
18316,1
1781,1
1999,1
8334,1
8875,1
22034,1
17424,1
12439,1
5105,1
11132,1
14721,1
4258,1
19834,1
3953,1
1716,1
14026,1
7405,1
22061,1
7318,1
2769,1
18178,1
11089,1
22009,1
2318,1
3882,1
1948,1
3887,1
18335,1
5242,1
8586,1
3971,1
2376,1
20802,1
13636,1
10267,1
5984,1
19883,1
10963,1
6964,1
10114,1
14081,1
3331,1
1845,1
1909,1
2691,1
2062,1
4896,1
11726,1
7993,1
3361,1
11676,1
17413,1
12811,1
9245,1
2701,1
4068,1
8657,1
3130,1
5670,1
5830,1
16655,1
6027,1
2296,1
13133,1
16402,1
6692,1
5171,1
2921,1
13501,1
4290,1
20807,1
2197,1
9810,1
5370,1
9009,1
3643,1
2707,1
11591,1
13188,1
4647,1
2435,1
13019,1
2831,1
6498,1
19429,1
6306,1
17513,1
3561,1
2891,1
2147,1
21185,1
17875,1
3236,1
537,1
3207,1
2036,1
11659,1
14953,1
4029,1
3226,1
13024,1
5436,1
12990,1
3283,1
2367,1
8196,1
21516,1
2951,1
11192,1
18835,1
20705,1
5397,1
5102,1
6682,1
4376,1
4778,1
1764,1
3208,1
3428,1
9633,1
3685,1
7451,1
6295,1
3338,1
7461,1
21655,1
20815,1
13599,1
3282,1
2353,1
4241,1
8444,1
21295,1
6981,1
17557,1
22461,1
2503,1
3471,1
3717,1
5088,1
7113,1
3377,1
15588,1
7046,1
21873,1
8349,1
5117,1
5476,1
3006,1
2768,1
3153,1
12322,1
5141,1
4768,1
3170,1
9131,1
8340,1
22466,1
2778,1
12297,1
5674,1
3016,1
2632,1
12278,1
2899,1
14037,1
15242,1
14982,1
7997,1
7946,1
9317,1
1813,1
4654,1
5301,1
5930,1
3522,1
2533,1
19962,1
6415,1
4025,1
10113,1
5564,1
21156,1
4663,1
3822,1
14638,1
8759,1
17067,1
10177,1
5214,1
4990,1
6273,1
6000,1
4268,1
7023,1
2198,1
3112,1
6900,1
7693,1
7193,1
7230,1
3699,1
1915,1
17166,1
4665,1
6468,1
4055,1
10204,1
15421,1
3587,1
4695,1
6325,1
5261,1
8919,1
15287,1
5288,1
6138,1
3601,1
3180,1
2333,1
3835,1
2251,1
12208,1
3659,1
2656,1
10054,1
6800,1
20596,1
2654,1
19904,1
21268,1
4828,1
18264,1
4094,1
3003,1
17016,1
2515,1
2718,1
12859,1
12016,1
2302,1
17887,1
13558,1
17585,1
7699,1
17435,1
6090,1
11435,1
2510,1
18434,1
2588,1
3927,1
14437,1
11928,1
4047,1
2082,1
17095,1
4346,1
15251,1
3875,1
22411,1
12132,1
6242,1
2304,1
22291,1
6574,1
15646,1
2730,1
15739,1
14724,1
7988,1
19213,1
2471,1
14899,1
11675,1
18855,1
6451,1
2379,1
8464,1
2505,1
3228,1
8707,1
3203,1
8692,1
22394,1
7728,1
11558,1
2490,1
3037,1
2423,1
12387,1
6200,1
2569,1
3249,1
2845,1
7188,1
18137,1
15578,1
5976,1
3727,1
4520,1
20613,1
4662,1
12535,1
3589,1
14389,1
12550,1
4921,1
12318,1
15148,1
7513,1
19905,1
16920,1
18588,1
12561,1
3292,1
8100,1
21966,1
4556,1
8847,1
3931,1
7876,1
1933,1
16540,1
4788,1
7557,1
15474,1
11314,1
4931,1
17768,1
2956,1
19535,1
5870,1
3140,1
14769,1
4130,1
12736,1
8029,1
1751,1
2893,1
13086,1
2683,1
8884,1
15479,1
2866,1
3763,1
3337,1
3028,1
1973,1
4261,1
2467,1
2303,1
9490,1
892,1
1823,1
6084,1
2445,1
5004,1
3159,1
2762,1
16060,1
2986,1
19446,1
2459,1
19995,1
11824,1
1638,1
8261,1
4766,1
3716,1
8510,1
10791,1
12843,1
4165,1
19211,1
20284,1
2450,1
12152,1
3604,1
3738,1
6515,1
4272,1
7599,1
3819,1
19296,1
10180,1
16775,1
973,1
3642,1
6668,1
16318,1
10050,1
8639,1
17651,1
4282,1
2494,1
8016,1
10652,1
21947,1
14607,1
12054,1
6724,1
12571,1
11847,1
6788,1
17039,1
11799,1
15365,1
14518,1
16067,1
2946,1
3351,1
14610,1
9569,1
22246,1
2600,1
2872,1
8155,1
7573,1
6356,1
3388,1
3422,1
18712,1
4326,1
4280,1
12834,1
8686,1
3035,1
13076,1
3126,1
3910,1
18321,1
16582,1
4070,1
14527,1
5399,1
6286,1
8809,1
5320,1
12033,1
4123,1
5027,1
5633,1
1724,1
3881,1
9139,1
2729,1
10220,1
19057,1
5467,1
8923,1
10656,1
3904,1
11900,1
4367,1
15184,1
5291,1
3621,1
2948,1
4129,1
4105,1
5034,1
2827,1
16462,1
2950,1
10414,1
14200,1
19987,1
5395,1
2211,1
5841,1
10822,1
12221,1
15958,1
10625,1
7213,1
7700,1
14145,1
4537,1
7769,1
2161,1
7181,1
7501,1
5015,1
5424,1
19160,1
8787,1
5041,1
4149,1
8332,1
15757,1
1927,1
10587,1
13041,1
2933,1
8345,1
5489,1
11730,1
9886,1
12919,1
13655,1
9726,1
7003,1
6462,1
9247,1
9733,1
2561,1
3772,1
5790,1
2340,1
3461,1
17835,1
14990,1
2716,1
19273,1
12043,1
8175,1
10551,1
16848,1
5380,1
2993,1
13851,1
5786,1
5643,1
6896,1
3244,1
12292,1
4404,1
13113,1
2930,1
16925,1
5651,1
5391,1
2677,1
3401,1
18275,1
16522,1
16009,1
5889,1
6180,1
20051,1
8202,1
2815,1
4877,1
5419,1
10279,1
2814,1
2609,1
9898,1
19636,1
2313,1
10888,1
17410,1
3205,1
5616,1
10891,1
3157,1
1835,1
18493,1
2774,1
7214,1
8374,1
2295,1
7624,1
4103,1
2967,1
6590,1
13298,1
10999,1
6924,1
7902,1
7464,1
2446,1
5374,1
14884,1
8137,1
5429,1
15962,1
13246,1
3371,1
4505,1
6304,1
11733,1
2861,1
4362,1
19257,1
5597,1
2146,1
13413,1
11153,1
2947,1
6350,1
10162,1
3058,1
15913,1
3473,1
17900,1
2801,1
14788,1
3096,1
8371,1
5290,1
2859,1
14523,1
10690,1
10467,1
4255,1
10531,1
2015,1
1843,1
3219,1
3376,1
20685,1
8075,1
11276,1
8440,1
5556,1
13638,1
20867,1
19865,1
13907,1
5572,1
9887,1
3069,1
9341,1
6362,1
21288,1
20850,1
4905,1
12970,1
7032,1
5888,1
8777,1
10168,1
4762,1
17333,1
15424,1
13207,1
6479,1
9032,1
13391,1
2489,1
10321,1
6284,1
16735,1
14230,1
7052,1
7918,1
5193,1
13571,1
4413,1
18891,1
5483,1
7935,1
5641,1
3752,1
6909,1
17859,1
12111,1
20503,1
12473,1
4933,1
5334,1
3552,1
10059,1
21369,1
5005,1
16407,1
19029,1
18626,1
5360,1
4479,1
18453,1
20040,1
3539,1
10183,1
5673,1
4614,1
4557,1
5059,1
13713,1
20340,1
8848,1
14888,1
5276,1
5305,1
9483,1
9966,1
20069,1
8789,1
10915,1
5529,1
18011,1
13669,1
4725,1
8696,1
8205,1
14876,1
5904,1
16320,1
10128,1
4680,1
7028,1
9473,1
8398,1
8084,1
10023,1
7753,1
7261,1
13438,1
9780,1
4538,1
6205,1
15946,1
8010,1
4585,1
3846,1
3535,1
17174,1
8055,1
10307,1
20018,1
12296,1
3794,1
11464,1
9285,1
3884,1
6501,1
22368,1
5885,1
9771,1
19878,1
15092,1
9383,1
9178,1
16424,1
20761,1
8195,1
6853,1
10435,1
15765,1
5056,1
11182,1
11774,1
4698,1
11826,1
19215,1
6243,1
10677,1
5712,1
17260,1
4528,1
7744,1
21892,1
5714,1
19452,1
20884,1
20649,1
5653,1
10773,1
7445,1
6463,1
5928,1
4447,1
15890,1
17355,1
18239,1
20718,1
12100,1
5490,1
7597,1
9527,1
20360,1
13565,1
10830,1
18785,1
7147,1
3581,1
8448,1
13231,1
4485,1
3309,1
8171,1
13863,1
8192,1
8217,1
4032,1
7349,1
13744,1
8721,1
7883,1
9345,1
4144,1
6296,1
13430,1
6177,1
3412,1
12649,1
20143,1
14962,1
15809,1
14484,1
4044,1
18873,1
13376,1
6400,1
6751,1
8722,1
7406,1
14510,1
7132,1
11863,1
18018,1
15244,1
14627,1
3925,1
4267,1
10901,1
4980,1
14183,1
14011,1
4244,1
19661,1
15157,1
21908,1
19688,1
3647,1
4199,1
20264,1
21452,1
11766,1
9553,1
6757,1
7321,1
13730,1
4500,1
5001,1
4390,1
7223,1
5583,1
9002,1
5271,1
5807,1
7119,1
16307,1
12326,1
15672,1
6430,1
19335,1
17915,1
20351,1
6170,1
15482,1
19173,1
17820,1
18431,1
10077,1
9214,1
10293,1
3135,1
8915,1
11320,1
7515,1
16004,1
5204,1
13288,1
18378,1
9980,1
4416,1
4867,1
3908,1
5116,1
6870,1
5159,1
15779,1
11656,1
18001,1
21352,1
7614,1
11935,1
10144,1
10338,1
5727,1
18229,1
21688,1
8212,1
6240,1
21261,1
5893,1
9022,1
14642,1
7275,1
4723,1
7284,1
10979,1
6134,1
18790,1
14021,1
6739,1
4162,1
17508,1
7140,1
21835,1
8530,1
6997,1
4374,1
7667,1
18176,1
4578,1
3644,1
4348,1
5202,1
12734,1
4642,1
4396,1
5333,1
7875,1
8710,1
9451,1
8211,1
9191,1
12726,1
8794,1
